id_setor_censitario,dom_alugados
355030881000055,25
355030881000121,25
355030881000251,25
355030882000165,25
355030884000016,25
355030884000074,25
355030884000212,25
355030885000102,25
355030887000042,25
355030887000061,25
355030887000081,25
355030887000113,25
355030887000130,25
355030887000197,25
355030887000226,25
355030889000171,25
355030890000084,25
355030890000104,25
355030891000114,25
355030891000137,25
355030891000138,25
355030893000049,25
355030894000083,25
355030894000087,25
355030894000088,25
355030894000133,25
355030894000235,25
355030895000073,25
355030895000088,25
355030896000048,25
355030896000050,25
355030896000196,25
350130105000012,25
350140005000005,25
350150905000003,25
350160805000185,25
350160805000218,25
350160805000219,25
350190505000049,25
350210105000047,25
350270505000014,25
350280405000020,25
350280405000188,25
350280405000213,25
350280405000306,25
350280405000315,25
350290305000017,25
350290305000038,25
350320805000119,25
350320825000057,25
350330705000101,25
350330705000108,25
350360405000002,25
350390105000044,25
350390105000049,25
350410705000236,25
350450305000068,25
350450305000164,25
350530205000044,25
350570805000036,25
350570805000107,25
350570810000018,25
350570820000049,25
350570820000052,25
350590605000001,25
350590605000032,25
350590605000043,25
350590605000063,25
350590605000066,25
350600305000143,25
350600305000155,25
350600305000320,25
350600305000369,25
350610205000094,25
350650805000117,25
350650805000120,25
350750605000066,25
350760505000095,25
350790205000016,25
350790205000017,25
350800905000013,25
350850405000071,25
350860305000029,25
350860305000037,25
350880105000013,25
350900705000059,25
350950205000334,25
350950205000365,25
350950205000453,25
350950205000457,25
350950205000495,25
350950205000507,25
350950205000593,25
350950205000696,25
350950205000746,25
350950205000824,25
350950205001085,25
350950205001198,25
350950205001213,25
350950205001221,25
350950205001271,25
350950205001373,25
350950205001402,25
350950210000038,25
350950210000072,25
350950210000084,25
350950210000091,25
350950215000005,25
350960105000027,25
350960105000056,25
350960105000093,25
350960108000019,25
350970005000003,25
351020305000032,25
351030205000009,25
351040105000055,25
351060905000135,25
351060905000159,25
351060905000183,25
351060905000262,25
351060930000092,25
351060930000100,25
351060930000121,25
351080705000036,25
351110205000071,25
351110205000146,25
351110205000184,25
351110205000185,25
351170605000013,25
351200105000024,25
351300905000190,25
351300910000031,25
351310805000022,25
351340505000074,25
351340505000091,25
351380105000131,25
351380105000285,25
351380105000426,25
351420505000007,25
351500405000021,25
351500405000104,25
351500405000159,25
351500405000167,25
351500405000228,25
351500405000449,25
351510310000011,25
351518605000048,25
351570705000029,25
351570705000083,25
351570705000088,25
351570705000094,25
351620005000282,25
351630905000014,25
351630905000030,25
351630905000031,25
351630905000085,25
351640805000056,25
351640805000098,25
351640805000162,25
351690305000011,25
351700010000001,25
351750505000015,25
351760405000010,25
351770305000013,25
351830505000007,25
351830505000024,25
351830505000025,25
351840405000066,25
351870105000039,25
351870105000069,25
351870105000110,25
351870105000148,25
351880005000028,25
351880005000126,25
351880005000149,25
351880005000264,25
351880005000272,25
351880005000279,25
351880005000380,25
351880005000575,25
351880005000674,25
351880005000687,25
351880005000693,25
351880005000694,25
351880005000944,25
351880005000952,25
351880005000954,25
351880005000961,25
351880005001010,25
351880005001047,25
351880010000053,25
351880010000080,25
351880010000115,25
351880010000132,25
351880010000216,25
351880010000416,25
351890905000004,25
351930305000032,25
351970905000087,25
352020205000007,25
352042605000016,25
352180405000023,25
352210905000031,25
352210905000052,25
352210905000061,25
352210905000062,25
352210905000089,25
352210905000113,25
352210905000139,25
352210905000159,25
352210905000179,25
352220805000079,25
352220805000139,25
352220805000217,25
352230705000095,25
352230725000007,25
352240605000018,25
352250505000006,25
352250505000148,25
352250505000163,25
352260405000039,25
352260405000061,25
352260405000064,25
352310705000058,25
352310705000246,25
352310705000256,25
352310705000319,25
352310705000360,25
352310705000404,25
352320605000038,25
352320605000051,25
352320605000068,25
352330505000005,25
352340405000128,25
352350305000003,25
352380005000005,25
352430305000049,25
352440205000011,25
352440205000035,25
352440205000167,25
352440205000185,25
352440205000211,25
352440210000006,25
352530005000099,25
352530005000115,25
352530005000205,25
352540905000005,25
352590405000008,25
352590405000031,25
352590405000051,25
352590405000065,25
352590405000099,25
352590405000123,25
352590405000208,25
352590405000458,25
352590405000531,25
352690205000241,25
352690205000403,25
352690205000442,25
352900505000167,25
352900505000232,25
352900505000271,25
352900505000292,25
352930205000081,25
352940105000325,25
352980705000004,25
353030005000026,25
353050805000043,25
353050805000108,25
353050805000110,25
353060705000166,25
353060705000190,25
353060705000204,25
353070605000119,25
353110005000065,25
353110005000066,25
353140710000001,25
353150605000025,25
353290005000009,25
353310605000001,25
353440105000176,25
353440105000700,25
353440105000701,25
353440105000860,25
353500205000001,25
353550705000033,25
353560605000018,25
353590305000002,25
353650505000120,25
353670305000050,25
353700805000022,25
353730505000040,25
353730505000060,25
353730505000068,25
353740405000031,25
353760205000053,25
353820405000012,25
353870905000016,25
353870905000038,25
353870905000191,25
353880805000026,25
353890705000017,25
353930105000067,25
353930105000077,25
353930105000097,25
353980605000054,25
353980605000056,25
353980605000067,25
353980605000070,25
353980605000090,25
353980605000127,25
353980605000146,25
354090305000016,25
354100005000013,25
354100005000082,25
354100005000094,25
354100005000227,25
354100005000265,25
354100005000287,25
354100005000323,25
354100005000329,25
354100005000410,25
354100005000455,25
354100010000058,25
354100010000065,25
354100010000146,25
354100010000151,25
354100010000152,25
354130715000001,25
354140605000138,25
354140605000252,25
354150505000032,25
354180205000002,25
354200805000005,25
354330308000020,25
354340205000265,25
354340205000622,25
354340205000877,25
354340205000941,25
354340205000951,25
354390705000041,25
354390705000256,25
354400405000021,25
354425105000021,25
354460805000003,25
354520905000004,25
354520905000104,25
354560505000020,25
354710605000001,25
354730405000014,25
354730405000085,25
354760105000013,25
354780905000253,25
354780905000308,25
354780905000317,25
354780905000490,25
354780905000632,25
354780905000657,25
354780905000667,25
354780905000676,25
354780905000709,25
354780905000757,25
354780905000860,25
354780905000943,25
354780905000959,25
354780905000989,25
354780908000014,25
354780908000151,25
354805405000001,25
354850005000254,25
354850005000277,25
354850005000280,25
354850005000397,25
354850005000512,25
354860905000002,25
354860905000013,25
354870805000085,25
354870805000091,25
354870805000126,25
354870805000215,25
354870805000243,25
354870805000245,25
354870805000287,25
354870805000300,25
354870805000305,25
354870805000482,25
354870805000551,25
354870805000613,25
354870805000736,25
354870805000738,25
354870805000822,25
354870805000826,25
354870805000828,25
354870805000832,25
354870805000915,25
354870805001036,25
354870805001051,25
354870805001156,25
354880705000127,25
354880705000184,25
354890613000072,25
354890613000081,25
354900305000002,25
354910205000030,25
354980505000424,25
354980510000021,25
354990405000435,25
354990405000457,25
354990405000629,25
354990405000644,25
354990405000653,25
354990405000663,25
354990405000687,25
354990405000741,25
354990405000858,25
354990405000883,25
354990405000890,25
354990410000065,25
354990410000068,25
354990410000110,25
355000105000004,25
355010005000054,25
355040705000060,25
355060505000062,25
355060517000016,25
355070410000033,25
355090205000004,25
355100905000049,25
355100905000070,25
355100905000116,25
355100905000221,25
355100905000293,25
355100905000379,25
355100905000417,25
355220505000187,25
355220505000266,25
355220505000289,25
355220505000347,25
355220505000607,25
355220505000681,25
355240305000143,25
355250205000052,25
355250205000096,25
355250205000105,25
355250205000124,25
355250205000139,25
355250210000031,25
355250210000102,25
355280905000172,25
355280905000225,25
355280905000253,25
355360905000004,25
355400305000084,25
355400305000186,25
355410205000043,25
355410205000081,25
355410205000143,25
355410205000178,25
355410205000198,25
355410205000251,25
355410205000306,25
355410205000390,25
355480505000034,25
355480505000069,25
355510905000003,25
355540605000050,25
355600810000001,25
355620605000018,25
355620605000047,25
355620605000061,25
355620605000145,25
355620605000146,25
355650305000055,25
355650305000147,25
355700605000099,25
355700605000105,25
355730305000008,25
355030801000096,26
355030803000028,26
355030804000025,26
355030804000034,26
355030805000027,26
355030805000094,26
355030805000104,26
355030805000118,26
355030806000025,26
355030807000141,26
355030808000063,26
355030809000049,26
355030811000066,26
355030811000079,26
355030811000141,26
355030811000307,26
355030811000368,26
355030812000008,26
355030812000060,26
355030812000089,26
355030812000092,26
355030812000099,26
355030813000057,26
355030813000159,26
355030813000215,26
355030815000021,26
355030815000084,26
355030815000094,26
355030815000122,26
355030816000075,26
355030816000099,26
355030817000117,26
355030818000001,26
355030818000205,26
355030818000206,26
355030819000107,26
355030819000169,26
355030819000184,26
355030819000267,26
355030819000318,26
355030819000351,26
355030820000012,26
355030821000108,26
355030822000241,26
355030822000310,26
355030822000336,26
355030824000045,26
355030824000060,26
355030824000080,26
355030824000117,26
355030824000124,26
355030825000163,26
355030825000198,26
355030826000004,26
355030827000010,26
355030827000021,26
355030827000068,26
355030827000126,26
355030828000011,26
355030828000053,26
355030828000106,26
355030828000146,26
355030828000169,26
355030829000091,26
355030829000098,26
355030829000106,26
355030829000154,26
355030830000050,26
355030830000075,26
355030830000103,26
355030830000128,26
355030830000318,26
355030830000321,26
355030830000396,26
355030830000616,26
355030831000074,26
355030831000132,26
355030831000150,26
355030832000012,26
355030832000122,26
355030833000064,26
355030833000088,26
355030833000097,26
355030833000156,26
355030833000206,26
355030834000137,26
355030836000043,26
355030836000044,26
355030836000056,26
355030836000063,26
355030836000073,26
355030836000101,26
355030836000294,26
355030837000107,26
355030837000117,26
355030837000143,26
355030837000194,26
355030838000067,26
355030838000080,26
355030838000297,26
355030839000132,26
355030840000035,26
355030841000090,26
355030842000090,26
355030842000114,26
355030843000295,26
355030843000312,26
355030843000321,26
355030843000325,26
355030843000411,26
355030844000011,26
355030844000012,26
355030844000154,26
355030844000201,26
355030845000040,26
355030845000078,26
355030845000101,26
355030845000172,26
355030845000205,26
355030846000063,26
355030846000102,26
355030846000328,26
355030846000345,26
355030846000358,26
355030847000017,26
355030847000028,26
355030847000041,26
355030847000079,26
355030848000012,26
355030848000019,26
355030848000030,26
355030848000055,26
355030851000038,26
355030851000101,26
355030851000145,26
355030853000068,26
355030855000131,26
355030855000163,26
355030858000038,26
355030858000209,26
355030859000167,26
355030860000051,26
355030860000104,26
355030860000164,26
