id_setor_censitario,total_renda
350370305000003,846872
350370305000004,952144
350370305000005,720766
350370305000006,1174622
350370305000007,922970
350370305000008,921864
350370305000009,643006
350370305000010,1616936
350370305000011,975774
350370305000012,21000
350370305000014,93030
350370305000015,108376
350370305000016,77508
350370305000017,137482
350380205000001,696048
350380205000002,653160
350380205000003,959916
350380205000004,949056
350380205000005,1163288
350380205000006,861264
350380205000007,505592
350380205000008,1283396
350380205000009,933796
350380205000010,731158
350380205000011,901848
350380205000012,716116
350380205000013,506506
350380205000014,873274
350380205000015,825080
350380205000016,890328
350380205000017,550152
350380205000018,933462
350380205000019,612538
350380205000020,475424
350380205000021,742570
350380205000022,1177068
350380205000023,463038
350380205000024,875208
350380205000025,922860
350380205000026,1029912
350380205000027,991764
350380205000028,1007452
350380205000029,516254
350380205000030,423560
350380205000031,45684
350380205000032,124884
350380205000033,635198
350380205000035,1236820
350380205000036,188800
350380205000037,2240944
350380205000038,648512
350380205000039,1444340
350380205000040,880538
350380205000041,921354
350380205000042,667130
350380205000043,1076700
350380205000044,452210
350380205000045,106500
350380205000046,210960
350380205000047,53440
350380205000048,162616
350380205000049,418200
350380205000050,42240
350380205000051,1915396
350380205000052,366328
350380205000053,388658
350380205000054,579500
350380205000055,228742
350380205000056,498264
350380205000057,263918
350380205000058,197468
350380205000059,500104
350380205000060,183686
350380205000061,66980
350380205000062,725742
350380205000064,690016
350380205000065,470242
350380205000066,767570
350380205000067,601862
350380205000068,646306
350380205000069,836246
350380205000070,663118
350380205000071,220308
350380205000073,512930
350380205000074,54002
350380205000075,615710
350380205000076,835498
350380205000077,579604
350380205000078,1657436
350380205000079,591336
350380205000080,1933212
350380205000081,241400
350380205000082,1792106
350380205000083,453408
350380205000084,936676
350380205000086,145900
350380205000088,26812
350380205000089,109706
350380205000090,162086
350380205000091,40300
350380205000092,229494
350380205000093,48420
350380205000094,253364
350380205000095,189606
350380205000096,108966
350380205000097,127290
350380205000098,234054
350390105000001,935218
350390105000002,744754
350390105000003,1056858
350390105000004,1923582
350390105000005,836020
350390105000006,1264402
350390105000007,1511944
350390105000008,1057300
350390105000009,1312918
350390105000010,1649114
350390105000011,1830008
350390105000012,1341874
350390105000013,991430
350390105000014,626542
350390105000015,1150558
350390105000016,3976864
350390105000017,1539040
350390105000018,956592
350390105000019,621190
350390105000020,1008756
350390105000021,846282
350390105000022,775204
350390105000023,605320
350390105000024,1510162
350390105000025,995248
350390105000026,856744
350390105000027,1319740
350390105000028,3063186
350390105000029,6253932
350390105000030,2190050
350390105000031,3724552
350390105000032,3567258
350390105000033,1890468
350390105000034,939008
350390105000035,1620662
350390105000036,1520680
350390105000037,1355318
350390105000038,779112
350390105000039,933040
350390105000040,410930
350390105000041,308816
350390105000042,988572
350390105000043,660076
350390105000044,500136
350390105000045,959712
350390105000046,763586
350390105000047,670388
350390105000048,854240
350390105000049,557542
350390105000050,795162
350390105000051,802092
350390105000052,711856
350390105000053,593782
350390105000054,519380
350390105000055,280420
350390105000056,657468
350390105000057,910054
350390105000058,838824
350390105000059,1820806
350390105000060,1676438
350390105000061,6616932
350390105000062,4738774
350390105000063,649238
350390105000064,915840
350390105000065,1875794
350390105000066,1251548
350390105000067,960668
350390105000068,921704
350390105000069,2136012
350390105000070,276358
350390105000071,192790
350390105000072,492184
350390105000073,7080
350390105000074,775966
350390105000075,343154
350390105000076,472802
350390105000077,963830
350390105000078,826234
350390105000079,492162
350390105000080,1315860
350390105000081,505562
350390105000082,659690
350390105000083,782786
350390105000084,650154
350390105000085,743362
350390105000086,469540
350390105000087,495480
350390105000088,386080
350390105000089,671288
350390105000090,593006
350390105000091,85588
350390105000092,788988
350390105000093,1145486
350395005000001,723964
350395005000002,494380
350395005000004,309698
350400805000001,916120
350400805000002,2089494
350400805000003,1399606
350400805000004,1187318
350400805000005,1670716
350400805000006,1375544
350400805000007,2113522
350400805000008,2013540
350400805000009,3064204
350400805000010,2617964
350400805000011,1932358
350400805000013,1560970
350400805000014,1293094
350400805000015,1461884
350400805000016,1328162
350400805000017,927946
350400805000018,1627994
350400805000019,1434028
350400805000020,1324378
350400805000021,780670
350400805000022,843154
350400805000023,1389318
350400805000024,917286
350400805000025,1221988
350400805000026,1500150
350400805000027,1424324
350400805000028,771080
350400805000029,1410246
350400805000030,2009780
350400805000031,1919168
350400805000032,2440304
350400805000033,1882040
350400805000034,2198552
350400805000035,1018834
350400805000036,881272
350400805000037,1022648
350400805000038,626224
350400805000039,675470
350400805000040,1270504
350400805000041,765412
350400805000042,709058
350400805000043,752850
350400805000044,919436
350400805000045,499304
350400805000046,779792
350400805000047,636904
350400805000048,1003582
350400805000049,739610
350400805000050,899900
350400805000051,663740
350400805000052,1002486
350400805000053,825636
350400805000054,827904
350400805000055,884026
350400805000056,772926
350400805000057,631106
350400805000058,841234
350400805000059,646274
350400805000060,574390
350400805000061,1225800
350400805000062,1165890
350400805000063,2634826
350400805000064,1685474
350400805000065,1608946
350400805000066,1814758
350400805000067,1611024
350400805000068,1268946
350400805000069,1092984
350400805000070,1141700
350400805000071,1827708
350400805000072,1429708
350400805000073,1195600
350400805000074,2639384
350400805000075,1859844
350400805000076,807180
350400805000077,2267736
350400805000078,1376610
350400805000079,1299730
350400805000080,1414732
350400805000081,1224570
350400805000082,692840
350400805000083,1262328
350400805000084,1280202
350400805000085,1064212
350400805000086,909700
350400805000087,680600
350400805000088,1002262
350400805000089,535656
350400805000090,107804
350400805000091,1524722
350400805000092,443248
350400805000093,611184
350400805000094,174016
350400805000095,1401966
350400805000096,853048
350400805000097,1387038
350400805000098,1328196
350400805000099,685730
350400805000100,708208
350400805000101,702108
350400805000102,1068062
350400805000103,595824
350400805000104,711116
350400805000105,2878846
350400805000106,1647402
350400805000107,17340
350400805000109,436060
350400805000110,89140
350400805000111,321450
350400805000112,0
350400805000113,480596
350400805000114,0
350400805000115,207302
350400805000116,558180
350400805000117,465736
350400805000119,43824
350400805000121,930010
350400805000122,861672
350400805000123,1582112
350400805000124,998402
350400805000125,802378
350400805000126,372156
350400805000127,570990
350400805000128,704502
350400805000129,2404372
350400805000130,3578406
350400805000131,774482
350400805000132,1976320
350400805000133,1118722
350400805000134,587038
350400805000135,673572
350400805000136,97320
350400805000137,237860
350400805000138,127956
350400805000139,204900
350400805000140,935778
350410705000001,811872
350410705000002,947986
350410705000003,861274
350410705000004,1315210
350410705000005,2066270
350410705000006,0
350410705000007,1004378
350410705000008,2042726
350410705000009,711332
350410705000010,925092
350410705000011,943986
350410705000012,657658
350410705000013,1616582
350410705000014,0
350410705000015,1963612
350410705000016,2300356
350410705000017,2927772
350410705000018,2333238
350410705000019,845750
350410705000020,822964
350410705000021,686684
350410705000022,990446
350410705000023,1263124
350410705000024,1347092
350410705000025,1174340
350410705000026,903040
350410705000027,866930
350410705000028,1430760
350410705000029,1185032
350410705000030,1000298
350410705000031,1540408
350410705000032,1364124
350410705000033,1301974
350410705000034,2847884
350410705000035,2177748
350410705000036,4257260
350410705000037,1992946
350410705000038,2260328
350410705000039,1219780
350410705000040,1371272
350410705000041,773754
350410705000042,1488818
350410705000043,703916
350410705000044,1196430
350410705000045,1202648
350410705000046,744452
350410705000047,387158
350410705000048,598174
350410705000049,823324
350410705000050,1163066
350410705000051,774760
350410705000052,305130
350410705000054,2159700
350410705000055,1499268
350410705000056,1173194
350410705000057,463516
350410705000058,623060
350410705000059,146860
350410705000062,3097354
350410705000063,2617500
350410705000064,1275644
350410705000065,2363230
350410705000066,1321888
350410705000067,2352918
350410705000068,1455922
350410705000069,1371730
350410705000070,1094878
350410705000071,854592
350410705000072,1063876
350410705000073,1167088
350410705000074,895528
350410705000075,1070570
350410705000076,1101448
350410705000077,935812
350410705000078,1036370
350410705000079,827592
350410705000080,891048
350410705000081,833938
350410705000082,765526
350410705000085,426826
350410705000086,1414642
350410705000087,2450702
350410705000088,2721354
350410705000089,1027970
350410705000090,1808082
350410705000091,991548
350410705000092,1363260
350410705000093,916414
350410705000094,843616
350410705000095,1038052
350410705000096,807670
350410705000097,647422
350410705000098,1103522
350410705000099,364482
350410705000100,228198
350410705000101,167300
350410705000102,794408
350410705000103,924540
350410705000104,804752
350410705000105,337520
350410705000106,476408
350410705000108,369708
