id_setor_censitario,pessoas_5anos_mais_alfab
355030814000039,306
355030814000040,312
355030814000041,567
355030814000042,553
355030814000043,719
355030814000044,775
355030814000045,821
355030814000046,635
355030814000047,597
355030814000048,383
355030814000049,884
355030814000050,556
355030814000052,915
355030814000053,499
355030814000054,748
355030814000055,590
355030814000056,651
355030815000001,431
355030815000002,299
355030815000003,441
355030815000004,399
355030815000005,370
355030815000006,628
355030815000007,556
355030815000008,512
355030815000009,276
355030815000010,413
355030815000011,647
355030815000012,406
355030815000013,467
355030815000014,580
355030815000015,913
355030815000017,448
355030815000018,463
355030815000019,485
355030815000020,537
355030815000021,635
355030815000022,556
355030815000023,344
355030815000024,481
355030815000025,492
355030815000026,469
355030815000027,481
355030815000028,436
355030815000029,29
355030815000030,413
355030815000031,391
355030815000032,379
355030815000033,587
355030815000034,276
355030815000035,372
355030815000036,452
355030815000037,481
355030815000038,498
355030815000039,559
355030815000040,424
355030815000041,327
355030815000042,404
355030815000043,530
355030815000044,266
355030815000045,655
355030815000046,453
355030815000047,384
355030815000048,210
355030815000049,512
355030815000050,278
355030815000051,318
355030815000052,464
355030815000053,386
355030815000054,358
355030815000055,457
355030815000056,486
355030815000057,488
355030815000058,262
355030815000059,316
355030815000060,485
355030815000061,625
355030815000062,461
355030815000063,576
355030815000064,283
355030815000065,779
355030815000066,317
355030815000067,280
355030815000068,578
355030815000069,346
355030815000070,370
355030815000071,250
355030815000072,456
355030815000073,395
355030815000074,353
355030815000075,561
355030815000076,487
355030815000077,486
355030815000078,763
355030815000079,780
355030815000080,429
355030815000081,643
355030815000082,934
355030815000083,609
355030815000084,577
355030815000085,453
355030815000086,282
355030815000087,351
355030815000088,618
355030815000089,231
355030815000090,505
355030815000091,566
355030815000092,628
355030815000093,466
355030815000094,361
355030815000095,356
355030815000096,517
355030815000097,533
355030815000098,548
355030815000099,427
355030815000100,392
355030815000101,496
355030815000102,438
355030815000103,93
355030815000104,690
355030815000105,195
355030815000106,375
355030815000107,239
355030815000108,317
355030815000109,68
355030815000110,162
355030815000111,423
355030815000112,357
355030815000113,291
355030815000114,322
355030815000115,502
355030815000116,474
355030815000117,633
355030815000118,560
355030815000119,226
355030815000120,305
355030815000121,445
355030815000122,368
355030815000123,542
355030815000124,343
355030815000125,307
355030815000126,196
355030815000127,262
355030815000128,501
355030815000129,490
355030815000130,431
355030815000131,517
355030815000132,248
355030815000133,443
355030815000134,261
355030815000135,229
355030815000136,369
355030815000137,187
355030815000138,375
355030815000139,417
355030815000140,636
355030815000141,318
355030815000142,298
355030815000146,146
355030815000147,129
355030815000148,131
355030816000001,766
355030816000002,773
355030816000003,645
355030816000004,546
355030816000005,501
355030816000006,493
355030816000007,407
355030816000008,802
355030816000009,525
355030816000010,673
355030816000011,634
355030816000012,688
355030816000013,548
355030816000014,409
355030816000015,562
355030816000016,573
355030816000017,580
355030816000018,905
355030816000019,506
355030816000020,510
355030816000021,558
355030816000022,746
355030816000023,786
355030816000024,429
355030816000025,784
355030816000026,739
355030816000027,820
355030816000028,930
355030816000029,652
355030816000030,395
355030816000031,403
355030816000032,411
355030816000033,1048
355030816000034,671
355030816000035,684
355030816000036,783
355030816000037,651
355030816000038,687
355030816000039,778
355030816000040,598
355030816000041,951
355030816000042,645
355030816000043,491
355030816000044,656
355030816000045,509
355030816000046,319
355030816000047,490
355030816000048,562
355030816000049,459
355030816000050,1000
355030816000051,976
355030816000052,527
355030816000053,333
355030816000054,933
355030816000055,569
355030816000056,804
355030816000057,757
355030816000058,776
355030816000059,806
355030816000060,1082
355030816000061,477
355030816000062,469
355030816000063,355
355030816000064,293
355030816000065,428
355030816000066,350
355030816000067,30
355030816000068,601
355030816000069,456
355030816000070,720
355030816000071,524
355030816000072,416
355030816000073,588
355030816000074,669
355030816000075,605
355030816000076,567
355030816000077,622
355030816000078,645
355030816000079,811
355030816000080,337
355030816000081,489
355030816000082,902
355030816000083,552
355030816000084,600
355030816000085,856
355030816000086,1170
355030816000087,419
355030816000088,803
355030816000089,898
355030816000090,449
355030816000091,350
355030816000092,474
355030816000093,579
355030816000094,584
355030816000095,309
355030816000096,676
355030816000097,365
355030816000098,843
355030816000099,435
355030816000100,168
355030816000101,472
355030816000102,387
355030816000103,511
355030816000104,107
355030816000105,290
355030816000106,745
355030816000108,671
355030816000109,506
355030816000110,316
355030816000111,476
355030816000112,595
355030816000113,592
355030816000114,251
355030816000115,566
355030816000116,709
355030816000117,364
355030816000118,775
355030816000119,399
355030816000120,694
355030816000121,489
355030816000122,453
355030816000123,770
355030816000124,367
355030816000125,571
355030816000126,660
355030816000127,479
355030816000128,24
355030816000129,753
355030816000130,637
355030816000131,588
355030816000133,745
355030816000134,698
355030816000135,254
355030816000136,346
355030816000137,375
355030816000138,400
355030816000139,514
355030816000140,583
355030816000141,657
355030816000142,447
355030816000143,579
355030816000144,709
355030816000145,456
355030816000146,337
355030816000147,494
355030816000148,1067
355030816000149,297
355030816000150,6
355030816000151,466
355030816000152,430
355030816000153,340
355030816000154,456
355030816000155,688
355030816000156,439
355030816000157,400
355030816000158,358
355030816000159,461
355030816000160,1
355030816000161,67
355030816000162,241
355030816000163,290
355030816000164,311
355030816000165,332
355030816000166,276
355030816000167,246
355030816000168,401
355030816000169,14
355030816000170,241
355030816000171,54
355030816000174,437
355030816000175,141
355030816000176,130
355030816000177,158
355030816000178,85
355030817000001,532
355030817000002,321
355030817000003,936
355030817000004,572
355030817000005,939
355030817000006,384
355030817000007,176
355030817000008,360
355030817000009,438
355030817000010,309
355030817000011,1882
355030817000012,526
355030817000013,669
355030817000014,589
355030817000015,830
355030817000016,467
355030817000017,463
355030817000018,558
355030817000019,417
355030817000020,809
355030817000021,343
355030817000022,603
355030817000023,741
355030817000024,673
355030817000025,673
355030817000026,460
355030817000027,346
355030817000028,514
355030817000029,355
355030817000030,516
355030817000031,493
355030817000032,286
355030817000033,495
355030817000034,561
355030817000035,1566
355030817000036,1300
355030817000037,936
355030817000038,767
355030817000039,925
355030817000040,683
355030817000041,1104
355030817000042,350
355030817000043,384
355030817000044,491
355030817000045,444
355030817000046,714
355030817000047,337
355030817000048,617
355030817000049,452
355030817000050,505
355030817000051,878
355030817000052,541
355030817000053,347
355030817000054,513
355030817000055,1397
355030817000056,275
355030817000057,729
355030817000058,333
355030817000059,671
355030817000060,265
355030817000061,386
355030817000062,823
355030817000063,564
355030817000064,896
355030817000065,1078
355030817000066,609
355030817000067,506
355030817000068,477
355030817000069,475
355030817000070,689
355030817000071,597
355030817000072,508
355030817000073,65
355030817000074,116
355030817000075,677
355030817000076,373
355030817000077,610
355030817000078,643
355030817000079,446
355030817000080,375
355030817000081,783
355030817000082,257
355030817000083,602
355030817000084,664
355030817000085,842
355030817000086,485
355030817000087,523
355030817000088,586
355030817000089,151
355030817000090,1057
355030817000091,428
355030817000092,647
355030817000093,519
355030817000094,677
355030817000095,671
355030817000096,314
355030817000097,345
355030817000098,1169
355030817000099,358
355030817000100,613
355030817000101,584
355030817000102,941
355030817000103,363
355030817000104,810
355030817000105,209
355030817000106,597
355030817000107,1188
355030817000108,730
355030817000109,705
355030817000110,280
355030817000111,851
355030817000112,473
355030817000113,545
355030817000114,424
355030817000115,201
355030817000116,958
355030817000117,282
355030817000118,929
355030817000119,369
355030817000120,608
355030817000121,800
355030817000122,1493
355030817000123,1147
355030817000124,623
355030817000125,310
355030817000126,380
355030817000127,458
355030817000128,269
355030817000129,725
355030817000130,1084
355030817000131,880
355030817000132,544
355030817000133,589
355030817000134,1072
355030817000135,385
355030817000136,520
355030817000137,734
355030817000138,709
355030817000139,565
355030817000140,204
355030817000141,786
355030817000142,399
355030817000143,829
355030817000144,643
355030817000145,973
355030817000146,830
355030817000147,516
355030817000148,1114
355030817000149,766
355030817000150,1103
355030817000151,569
355030817000152,413
355030817000153,1088
355030817000154,729
355030817000155,462
355030817000156,1107
355030817000157,147
355030817000158,691
355030817000159,392
355030817000160,1240
355030817000161,714
355030817000162,386
355030817000163,741
355030817000164,940
355030817000165,330
355030817000166,755
355030817000167,776
355030817000168,1314
355030817000169,777
355030817000170,648
355030817000171,471
355030817000172,813
355030817000173,838
355030817000174,747
355030817000175,633
355030817000176,704
355030817000177,2493
355030817000178,230
355030817000179,931
355030817000180,830
355030817000181,261
355030817000182,635
355030817000183,631
355030817000184,863
355030817000185,336
355030817000186,653
355030817000187,500
355030817000188,741
355030817000189,366
355030817000190,703
355030817000191,450
355030817000192,1186
355030817000193,933
355030817000194,518
